"filename","runnr","nHITS","of","RESID","SSwR","datetime","aHIVdeath","aHIVslowrecov","aHIVtreatinit","alphaH","alphaHmul2010","atheta","chi","epsilonH","epsilonHmul2010","eta","j1A0","j2A0","j3A0","j4A0","kappa","lambdaH","muDc","muH1","muH2","muK","multiplier","pEhigh","phiH","phiHmul2010","phiS","pR","pT","rho","sageA15","sigma","smul","theta","zeta"
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.86,7.532,"2021-12-19_13h52m22s",2.18375,0.65361,0.93498,0.73304,0.55335,25.57318,0.24533,0.46311,0.4584,0.73086,0.34973,0.5039,0.44922,0.659,0.18878,1.23474,0.13601,0.00567,0.02877,0.02178,0.25689,0.37794,1.83322,4.53438,0.02649,0.64701,0.00131,0.00359,0.93302,0.00056,0.91862,0.08516,0.38201
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.01,7.088,"2021-12-19_13h52m32s",2.18375,0.65361,0.93498,0.73304,0.55335,25.57318,0.24533,0.46311,0.4584,0.73086,0.34973,0.5039,0.44922,0.659,0.18878,1.23474,0.13601,0.00567,0.01192,0.025,0.25689,0.37794,1.83322,4.53438,0.02649,0.64701,0.00131,0.00359,0.93302,0.00056,0.91862,0.08516,0.38201
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.84,7.061,"2021-12-19_13h52m41s",2.18375,0.65361,0.93498,0.73304,0.55335,25.57318,0.24533,0.46311,0.4584,0.73086,0.34973,0.5039,0.44922,0.659,0.18878,1.23474,0.13601,0.00567,0.01192,0.02178,0.62019,0.37794,1.83322,4.53438,0.02649,0.64701,0.00131,0.00359,0.93302,0.00056,0.91862,0.08516,0.38201
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.93,7.129,"2021-12-19_13h53m09s",2.18375,0.65361,0.93498,0.73304,0.55335,25.57318,0.24533,0.46311,0.4584,0.73086,0.34973,0.5039,0.44922,0.659,0.18878,1.23474,0.13601,0.00567,0.01192,0.02178,0.25689,0.37794,1.83322,5,0.02649,0.64701,0.00131,0.00359,0.93302,0.00056,0.91862,0.08516,0.38201
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,13.97,7.721,"2021-12-19_13h53m54s",2.18375,0.65361,0.93498,0.73304,0.55335,25.57318,0.24533,0.46311,0.4584,0.73086,0.34973,0.5039,0.44922,0.659,0.18878,1.23474,0.13601,0.00567,0.01192,0.02178,0.25689,0.37794,1.83322,4.53438,0.02649,0.64701,0.00131,0.00359,1,0.00056,0.91862,0.08516,0.38201
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.9,7.064,"2021-12-19_13h54m47s",2.10615,0.6369,0.90372,0.72116,0.56294,25.8076,0.24562,0.45316,0.46843,0.73578,0.3446,0.50118,0.44485,0.66748,0.18854,1.23251,0.13713,0.00573,0.01182,0.02177,0.25637,0.37602,1.77565,4.52853,0.02647,0.64493,0.00131,0.00343,0.93285,0.00058,0.92171,0.08559,0.38217
"[ZAF][][2021-12-19_13h11m25s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,12.86,7.061,"2021-12-19_13h54m56s",2.18375,0.65361,0.93498,0.73304,0.55335,25.57318,0.24533,0.46311,0.4584,0.73086,0.34973,0.5039,0.44922,0.659,0.18878,1.23474,0.13601,0.00567,0.01192,0.02178,0.25689,0.37794,1.83322,4.53438,0.02649,0.64701,0.00131,0.00359,0.93302,0.00056,0.91862,0.08516,0.38201
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.5,11.21,"2021-12-19_14h14m11s",2.72026,0.72987,1.0063,0.73992,0.67476,22.68101,0.23776,0.4996,0.38428,0.60883,0.31963,0.46705,0.44463,0.4977,0.1712,1.23892,0.09893,0.00635,0.06409,0.025,0.29007,0.38433,1.6598,4.56171,0.02654,0.64962,0.00132,0.00416,0.88068,0.00051,0.82632,0.08487,0.38067
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.2,10.72,"2021-12-19_14h15m28s",2.72026,0.72987,1.0063,0.73992,0.67476,22.68101,0.23776,0.4996,0.38428,0.60883,0.31963,0.46705,0.44463,0.4977,0.1712,1.23892,0.09893,0.00635,0.06409,0.02074,0.29007,0.38433,1.6598,4.56171,0.02654,0.64962,0.00132,0.00416,1,0.00051,0.82632,0.08487,0.38067
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.09,9.967,"2021-12-19_14h16m17s",2.70068,0.72481,0.99693,0.73597,0.65093,22.83151,0.2382,0.49785,0.39151,0.6208,0.32192,0.4663,0.44399,0.50812,0.1736,1.22548,0.10354,0.00631,0.0501,0.02074,0.28989,0.37276,1.64842,4.5607,0.0265,0.6504,0.00132,0.00425,0.88577,0.00052,0.82646,0.08461,0.39849
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.47,10.11,"2021-12-19_14h19m02s",2.70068,0.72481,0.99693,0.73597,0.65093,22.83151,0.2382,0.49785,0.39151,0.6208,0.32192,0.4663,0.44399,0.50812,0.1736,1.22548,0.10354,0.012,0.0501,0.02074,0.28989,0.37276,1.64842,4.5607,0.0265,0.6504,0.00132,0.00425,0.88577,0.00052,0.82646,0.08461,0.39849
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.21,9.934,"2021-12-19_14h19m20s",2.70068,0.72481,0.99693,0.73597,0.65093,22.83151,0.2382,0.49785,0.39151,0.6208,0.32192,0.4663,0.44399,0.50812,0.1736,1.22548,0.10354,0.00631,0.0501,0.025,0.28989,0.37276,1.64842,4.5607,0.0265,0.6504,0.00132,0.00425,0.88577,0.00052,0.82646,0.08461,0.39849
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.1,9.989,"2021-12-19_14h19m29s",2.70068,0.72481,0.99693,0.73597,0.65093,22.83151,0.2382,0.49785,0.39151,0.6208,0.32192,0.4663,0.44399,0.50812,0.1736,1.22548,0.10354,0.00631,0.0501,0.02074,0.69985,0.37276,1.64842,4.5607,0.0265,0.6504,0.00132,0.00425,0.88577,0.00052,0.82646,0.08461,0.39849
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.15,10.03,"2021-12-19_14h19m57s",2.70068,0.72481,0.99693,0.73597,0.65093,22.83151,0.2382,0.49785,0.39151,0.6208,0.32192,0.4663,0.44399,0.50812,0.1736,1.22548,0.10354,0.00631,0.0501,0.02074,0.28989,0.37276,1.64842,5,0.0265,0.6504,0.00132,0.00425,0.88577,0.00052,0.82646,0.08461,0.39849
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.62,10.11,"2021-12-19_14h21m40s",2.68838,0.71957,1.00261,0.73222,0.63041,22.93652,0.23894,0.49611,0.399,0.63732,0.32389,0.46527,0.44302,0.51834,0.17523,1.23232,0.10674,0.00629,0.03862,0.02073,0.28968,0.38322,1.63669,4.55967,0.02642,0.65225,0.00132,0.00421,0.88932,0.00052,0.8269,0.08399,0.3825
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.61,9.987,"2021-12-19_14h21m49s",2.69398,0.72297,1.00036,0.73469,0.64372,22.87654,0.23856,0.49729,0.39445,0.62743,0.32261,0.46589,0.44363,0.51175,0.17405,1.23555,0.10446,0.0063,0.04529,0.02074,0.2898,0.38365,1.64449,4.56036,0.02646,0.65135,0.00132,0.00423,0.88673,0.00052,0.82647,0.08428,0.38413
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.22,9.564,"2021-12-19_14h21m58s",2.69996,0.72435,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.00631,0.04908,0.02074,0.28986,0.3817,1.64769,4.56064,0.02649,0.65084,0.00132,0.00423,0.88579,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.87,9.465,"2021-12-19_14h22m15s",2.69996,1.74875,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.00631,0.04908,0.02074,0.28986,0.3817,1.64769,4.56064,0.02649,0.65084,0.00132,0.00423,0.88579,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.62,9.967,"2021-12-19_14h24m39s",2.69996,0.72435,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.012,0.04908,0.02074,0.28986,0.3817,1.64769,4.56064,0.02649,0.65084,0.00132,0.00423,0.88579,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.39,9.702,"2021-12-19_14h24m56s",2.69996,0.72435,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.00631,0.04908,0.025,0.28986,0.3817,1.64769,4.56064,0.02649,0.65084,0.00132,0.00423,0.88579,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.21,9.561,"2021-12-19_14h25m05s",2.69996,0.72435,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.00631,0.04908,0.02074,0.69979,0.3817,1.64769,4.56064,0.02649,0.65084,0.00132,0.00423,0.88579,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.28,9.639,"2021-12-19_14h25m32s",2.69996,0.72435,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.00631,0.04908,0.02074,0.28986,0.3817,1.64769,5,0.02649,0.65084,0.00132,0.00423,0.88579,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,17.05,10.39,"2021-12-19_14h26m15s",2.69996,0.72435,0.99903,0.73573,0.64962,22.83868,0.23835,0.49775,0.39216,0.62301,0.32204,0.46617,0.44388,0.50895,0.17361,1.2322,0.10362,0.00631,0.04908,0.02074,0.28986,0.3817,1.64769,4.56064,0.02649,0.65084,0.00132,0.00423,1,0.00052,0.82633,0.08445,0.39031
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.96,9.527,"2021-12-19_14h29m47s",2.69389,0.72379,0.995,0.73514,0.64616,22.86755,0.23837,0.49749,0.39351,0.62348,0.32246,0.4661,0.44382,0.51022,0.17397,1.23427,0.10421,0.012,0.04671,0.02074,0.28984,0.37493,1.64586,4.56048,0.02649,0.65075,0.00132,0.00426,0.88653,0.00052,0.8267,0.08447,0.39068
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.72,9.375,"2021-12-19_14h30m04s",2.69389,0.72379,0.995,0.73514,0.64616,22.86755,0.23837,0.49749,0.39351,0.62348,0.32246,0.4661,0.44382,0.51022,0.17397,1.23427,0.10421,0.00631,0.04671,0.025,0.28984,0.37493,1.64586,4.56048,0.02649,0.65075,0.00132,0.00426,0.88653,0.00052,0.8267,0.08447,0.39068
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.83,9.263,"2021-12-19_14h32m14s",2.69199,0.72285,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.0063,0.04462,0.02074,0.28981,0.38024,1.64404,4.56032,0.02647,0.65116,0.00132,0.00424,0.88701,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.48,9.272,"2021-12-19_14h32m31s",2.69199,1.7451,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.0063,0.04462,0.02074,0.28981,0.38024,1.64404,4.56032,0.02647,0.65116,0.00132,0.00424,0.88701,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.23,9.585,"2021-12-19_14h34m54s",2.69199,0.72285,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.012,0.04462,0.02074,0.28981,0.38024,1.64404,4.56032,0.02647,0.65116,0.00132,0.00424,0.88701,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16,9.368,"2021-12-19_14h35m11s",2.69199,0.72285,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.0063,0.04462,0.025,0.28981,0.38024,1.64404,4.56032,0.02647,0.65116,0.00132,0.00424,0.88701,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.82,9.26,"2021-12-19_14h35m20s",2.69199,0.72285,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.0063,0.04462,0.02074,0.69966,0.38024,1.64404,4.56032,0.02647,0.65116,0.00132,0.00424,0.88701,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.89,9.336,"2021-12-19_14h35m47s",2.69199,0.72285,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.0063,0.04462,0.02074,0.28981,0.38024,1.64404,5,0.02647,0.65116,0.00132,0.00424,0.88701,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.92,10.28,"2021-12-19_14h36m30s",2.69199,0.72285,0.99846,0.73455,0.64289,22.87951,0.23851,0.49724,0.39495,0.62687,0.32275,0.46592,0.44365,0.51195,0.17419,1.23277,0.10466,0.0063,0.04462,0.02074,0.28981,0.38024,1.64404,4.56032,0.02647,0.65116,0.00132,0.00424,1,0.00052,0.82655,0.08434,0.38836
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.41,9.126,"2021-12-19_14h37m20s",2.68703,0.722,0.9958,0.73382,0.63874,22.90183,0.23855,0.49691,0.39646,0.62819,0.32322,0.46581,0.44355,0.5136,0.1746,1.23058,0.10537,0.0063,0.0421,0.02074,0.28979,0.37487,1.64176,4.56012,0.02647,0.65113,0.00132,0.00426,0.8879,0.00052,0.82683,0.08434,0.39076
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.79,9.256,"2021-12-19_14h40m02s",2.68703,0.722,0.9958,0.73382,0.63874,22.90183,0.23855,0.49691,0.39646,0.62819,0.32322,0.46581,0.44355,0.5136,0.1746,1.23058,0.10537,0.012,0.0421,0.02074,0.28979,0.37487,1.64176,4.56012,0.02647,0.65113,0.00132,0.00426,0.8879,0.00052,0.82683,0.08434,0.39076
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.55,9.117,"2021-12-19_14h40m20s",2.68703,0.722,0.9958,0.73382,0.63874,22.90183,0.23855,0.49691,0.39646,0.62819,0.32322,0.46581,0.44355,0.5136,0.1746,1.23058,0.10537,0.0063,0.0421,0.025,0.28979,0.37487,1.64176,4.56012,0.02647,0.65113,0.00132,0.00426,0.8879,0.00052,0.82683,0.08434,0.39076
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.43,9.136,"2021-12-19_14h40m29s",2.68703,0.722,0.9958,0.73382,0.63874,22.90183,0.23855,0.49691,0.39646,0.62819,0.32322,0.46581,0.44355,0.5136,0.1746,1.23058,0.10537,0.0063,0.0421,0.02074,0.69961,0.37487,1.64176,4.56012,0.02647,0.65113,0.00132,0.00426,0.8879,0.00052,0.82683,0.08434,0.39076
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.47,9.193,"2021-12-19_14h40m55s",2.68703,0.722,0.9958,0.73382,0.63874,22.90183,0.23855,0.49691,0.39646,0.62819,0.32322,0.46581,0.44355,0.5136,0.1746,1.23058,0.10537,0.0063,0.0421,0.02074,0.28979,0.37487,1.64176,5,0.02647,0.65113,0.00132,0.00426,0.8879,0.00052,0.82683,0.08434,0.39076
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.57,9.017,"2021-12-19_14h42m29s",2.68484,0.7209,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.00629,0.03979,0.02073,0.28975,0.37933,1.63947,4.55991,0.02645,0.65151,0.00132,0.00424,0.88855,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.22,9.05,"2021-12-19_14h42m47s",2.68484,1.74041,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.00629,0.03979,0.02073,0.28975,0.37933,1.63947,4.55991,0.02645,0.65151,0.00132,0.00424,0.88855,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.97,9.3,"2021-12-19_14h45m10s",2.68484,0.7209,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.012,0.03979,0.02073,0.28975,0.37933,1.63947,4.55991,0.02645,0.65151,0.00132,0.00424,0.88855,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.74,9.113,"2021-12-19_14h45m27s",2.68484,0.7209,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.00629,0.03979,0.025,0.28975,0.37933,1.63947,4.55991,0.02645,0.65151,0.00132,0.00424,0.88855,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.56,9.016,"2021-12-19_14h45m36s",2.68484,0.7209,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.00629,0.03979,0.02073,0.69951,0.37933,1.63947,4.55991,0.02645,0.65151,0.00132,0.00424,0.88855,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.63,9.09,"2021-12-19_14h46m03s",2.68484,0.7209,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.00629,0.03979,0.02073,0.28975,0.37933,1.63947,5,0.02645,0.65151,0.00132,0.00424,0.88855,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,16.75,10.09,"2021-12-19_14h46m47s",2.68484,0.7209,0.99836,0.7331,0.63482,22.91469,0.2387,0.49658,0.398,0.63162,0.3236,0.4656,0.44335,0.51556,0.1749,1.23033,0.10594,0.00629,0.03979,0.02073,0.28975,0.37933,1.63947,4.55991,0.02645,0.65151,0.00132,0.00424,1,0.00052,0.8268,0.08421,0.38839
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.21,8.905,"2021-12-19_14h47m36s",2.68076,0.72007,0.99565,0.7324,0.63095,22.93196,0.23873,0.49626,0.3994,0.63284,0.32405,0.46549,0.44324,0.51712,0.1753,1.22865,0.10662,0.00629,0.03762,0.02073,0.28972,0.37457,1.63719,4.55971,0.02645,0.65148,0.00132,0.00425,0.88941,0.00052,0.82713,0.08421,0.39052
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.59,9.019,"2021-12-19_14h50m18s",2.68076,0.72007,0.99565,0.7324,0.63095,22.93196,0.23873,0.49626,0.3994,0.63284,0.32405,0.46549,0.44324,0.51712,0.1753,1.22865,0.10662,0.012,0.03762,0.02073,0.28972,0.37457,1.63719,4.55971,0.02645,0.65148,0.00132,0.00425,0.88941,0.00052,0.82713,0.08421,0.39052
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.35,8.899,"2021-12-19_14h50m36s",2.68076,0.72007,0.99565,0.7324,0.63095,22.93196,0.23873,0.49626,0.3994,0.63284,0.32405,0.46549,0.44324,0.51712,0.1753,1.22865,0.10662,0.00629,0.03762,0.025,0.28972,0.37457,1.63719,4.55971,0.02645,0.65148,0.00132,0.00425,0.88941,0.00052,0.82713,0.08421,0.39052
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.23,8.916,"2021-12-19_14h50m44s",2.68076,0.72007,0.99565,0.7324,0.63095,22.93196,0.23873,0.49626,0.3994,0.63284,0.32405,0.46549,0.44324,0.51712,0.1753,1.22865,0.10662,0.00629,0.03762,0.02073,0.69944,0.37457,1.63719,4.55971,0.02645,0.65148,0.00132,0.00425,0.88941,0.00052,0.82713,0.08421,0.39052
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.27,8.972,"2021-12-19_14h51m11s",2.68076,0.72007,0.99565,0.7324,0.63095,22.93196,0.23873,0.49626,0.3994,0.63284,0.32405,0.46549,0.44324,0.51712,0.1753,1.22865,0.10662,0.00629,0.03762,0.02073,0.28972,0.37457,1.63719,5,0.02645,0.65148,0.00132,0.00425,0.88941,0.00052,0.82713,0.08421,0.39052
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.33,8.801,"2021-12-19_14h52m44s",2.67861,0.71879,0.99783,0.73153,0.62639,22.94428,0.23889,0.49586,0.4012,0.63653,0.32453,0.46525,0.44301,0.5194,0.17567,1.22872,0.10731,0.00628,0.0352,0.02073,0.28967,0.37859,1.63432,4.55946,0.02644,0.65185,0.00132,0.00423,0.89024,0.00052,0.82726,0.08408,0.38835
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.98,8.843,"2021-12-19_14h53m02s",2.67861,1.73531,0.99783,0.73153,0.62639,22.94428,0.23889,0.49586,0.4012,0.63653,0.32453,0.46525,0.44301,0.5194,0.17567,1.22872,0.10731,0.00628,0.0352,0.02073,0.28967,0.37859,1.63432,4.55946,0.02644,0.65185,0.00132,0.00423,0.89024,0.00052,0.82726,0.08408,0.38835
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.74,9.052,"2021-12-19_14h55m25s",2.67861,0.71879,0.99783,0.73153,0.62639,22.94428,0.23889,0.49586,0.4012,0.63653,0.32453,0.46525,0.44301,0.5194,0.17567,1.22872,0.10731,0.012,0.0352,0.02073,0.28967,0.37859,1.63432,4.55946,0.02644,0.65185,0.00132,0.00423,0.89024,0.00052,0.82726,0.08408,0.38835
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.51,8.892,"2021-12-19_14h55m43s",2.67861,0.71879,0.99783,0.73153,0.62639,22.94428,0.23889,0.49586,0.4012,0.63653,0.32453,0.46525,0.44301,0.5194,0.17567,1.22872,0.10731,0.00628,0.0352,0.025,0.28967,0.37859,1.63432,4.55946,0.02644,0.65185,0.00132,0.00423,0.89024,0.00052,0.82726,0.08408,0.38835
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.32,8.8,"2021-12-19_14h55m51s",2.67861,0.71879,0.99783,0.73153,0.62639,22.94428,0.23889,0.49586,0.4012,0.63653,0.32453,0.46525,0.44301,0.5194,0.17567,1.22872,0.10731,0.00628,0.0352,0.02073,0.69932,0.37859,1.63432,4.55946,0.02644,0.65185,0.00132,0.00423,0.89024,0.00052,0.82726,0.08408,0.38835
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.93,8.572,"2021-12-19_14h57m52s",2.67285,0.71607,0.99342,0.72944,0.61592,22.96957,0.23906,0.49485,0.40527,0.64162,0.32584,0.46485,0.44259,0.52424,0.17678,1.22492,0.10921,0.00628,0.03053,0.02073,0.28957,0.37372,1.62719,4.55883,0.02642,0.65197,0.00132,0.00423,0.89267,0.00052,0.82827,0.08401,0.39106
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,14.95,8.944,"2021-12-19_14h58m10s",2.67285,1.72874,0.99342,0.72944,0.61592,22.96957,0.23906,0.49485,0.40527,0.64162,0.32584,0.46485,0.44259,0.52424,0.17678,1.22492,0.10921,0.00628,0.03053,0.02073,0.28957,0.37372,1.62719,4.55883,0.02642,0.65197,0.00132,0.00423,0.89267,0.00052,0.82827,0.08401,0.39106
"[ZAF][][2021-12-19_13h54m56s][][3_2_3][XMLinput_2910_m][optim].log:",1,36,36,15.32,8.668,"2021-12-19_15h00m32s",2.67285,0.71607,0.99342,0.72944,0.61592,22.96957,0.23906,0.49485,0.40527,0.64162,0.32584,0.46485,0.44259,0.52424,0.17678,1.22492,0.10921,0.012,0.03053,0.02073,0.28957,0.37372,1.62719,4.55883,0.02642,0.65197,0.00132,0.00423,0.89267,0.00052,0.82827,0.08401,0.39106
